Lobbying Firm,Client Prefix,Client First Name,Client Middle,Client Last Name,Client Suffix,Report Quarter,Report Year,Amount Paid,Lobbying Firm Quarterly Report
Greer/Dailey,,,,JMB Realty,,1,2014,$35670.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17345
Greer/Dailey,,,,NBC Universal Studios,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17345
"Kosmont & Associates, Inc. dba Kosmont Companies",,,,Gateway to L.A. PBID,,1,2014,$4585.04,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17349
"Kosmont & Associates, Inc. dba Kosmont Companies",,,,Paul Hastings LLP,,1,2014,$13634.31,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17349
De Aztlan Group,,,,Unisys Corporation,,1,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17353
Kuba & Assoc,,,,American Florist Exchange,,1,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,Childrens Hospital Los Angeles,,1,2014,$18000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,LA Fire Chief Officers Association,,1,2014,$5100.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,LA General Services Police Officer's Association,,1,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,"Tower Lane Properties, Inc.",,1,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,United Food and Commerical Workers 770,,1,2014,$10500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
Kuba & Assoc,,,,Los Angeles County Disposal Association,,1,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17363
"Sage Strategies, LLC",,,,Barlow Respiratory Hospital ,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17369
"Sage Strategies, LLC",,,,Painters & Allied Trades,,1,2014,$35000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17369
"Sage Strategies, LLC",,,,"Regency Outdoor Advertising, Inc.",,1,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17369
"Rosenheim & Associates, Inc.",,,,A Community of Friends,,1,2014,$663.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Borstein Enterprises,,1,2014,$4513.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Boston Global Investors (BGI),,1,2014,$2915.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Bradmore Group,,1,2014,$958.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Chaminade College Prep,,1,2014,$1927.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Chandler Partners,,1,2014,$3750.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Chavez Realty Development, LLC",,1,2014,$2729.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Daniel Bernstein & Associates, Inc.",,1,2014,$1131.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",Ms.,Doha,,Zohbi,,1,2014,$3399.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,El Cortez Motel,,1,2014,$18896.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Esquire Law Firm, Inc.",,1,2014,$1597.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Gonzalez Goodale Architects,,1,2014,$10573.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Hollywood Community Housing Corp.,,1,2014,$5028.08,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Holy Martyrs Armenian Elementary & Ferrahian High School,,1,2014,$6751.53,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Homenetmen Massis Chapter,,1,2014,$2838.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,Juliana,,Maio,,1,2014,$4401.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Line 204,,1,2014,$5029.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Linear City, LLC",,1,2014,$572.42,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Los Angeles By-Products,,1,2014,$383.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"McDonald's USA, LLC - Southern California",,1,2014,$2470.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Melody Lounge, Inc.",,1,2014,$1911.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Metric Holdings, Inc.",,1,2014,$16172.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"MGA North, LLC",,1,2014,$1947.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,North Valley Charter Academy,,1,2014,$6515.57,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Paragon Commercial Group,,1,2014,$635.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Redbird,,1,2014,$6637.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Rivera Restaurant,,1,2014,$2902.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Sewell Family Enterprises, Inc.",,1,2014,$573.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Sportech Inc,,1,2014,$796.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Spring & Third,,1,2014,$4069.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Springs L.A.,,1,2014,$1765.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Sprout L.A.,,1,2014,$767.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,"Sterling Real Estate Group, LLC",,1,2014,$476.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",Ms.,Tamara,,Garber,,1,2014,$407.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,The Hotel Cafe,,1,2014,$1765.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Warner Center Association,,1,2014,$22553.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,West Valley Eruv Society,,1,2014,$2779.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
"Rosenheim & Associates, Inc.",,,,Wesley School,,1,2014,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17370
The Santa Maria Group,,,,CJ 4DPlex Americas LLC,,1,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17371
The Santa Maria Group,,,,Lite Solar,,1,2014,$36000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17371
The Santa Maria Group,,,,Neman Real Estate Investments,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17371
The Santa Maria Group,,,,Vitus Development LLC,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17371
The Santa Maria Group,,,,WNC & Associates,,1,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17371
Richard Alatorre,,,,Hadley Towing,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17372
Richard Alatorre,,,,I Love L.A.,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17372
Richard Alatorre,,,,Mike Roos & Company on behalf of Bell Cab,,1,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17372
Richard Alatorre,,,,Mike Roos & Company on behalf of CBS Outdoor,,1,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17372
"Aristos Strategy, LLC",,,,Advanced Environmental Group LLC,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17373
"Aristos Strategy, LLC",,,,Muni-Fed Energy Inc.,,1,2014,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17373
"Aristos Strategy, LLC",,,,World Energy USA,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17373
"TMG Solutions, Inc",,,,Whole Foods Market,,1,2014,$4717.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17375
"Alpert Barr & Grant, A Professional Law Corporation",,,,Jordan Sherman LLC,,1,2014,$7746.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17378
"Alpert Barr & Grant, A Professional Law Corporation",,,,"North Hollywood Industrial, LLC By:  IDS Real Estate Group",,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17378
"Alpert Barr & Grant, A Professional Law Corporation",,,,"Playa Capital Company, LLC",,1,2014,$61748.60,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17378
"Alpert Barr & Grant, A Professional Law Corporation",,,,Time Warner Communications,,1,2014,$8064.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17378
Jeffer Mangels Butler & Mitchell LLP,,,,1875/1925 Century Park East Company,,1,2014,$647.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"7th Street Property Investors, LLC",,1,2014,$24711.84,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Amalgamated Bank,,1,2014,$16235.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Beverlywood Homes Association,,1,2014,$41659.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"BIMHF, LLC",,1,2014,$31019.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Bordan Shoe Company,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"Bulwer Drive, LLC/Midwest First Financial, Inc.",,1,2014,$5497.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Coalition to Save the Westside,,1,2014,$17842.68,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Decron Properties Corp.,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,Steven,,Edelson,,1,2014,$9440.17,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Essex Property Trust,,1,2014,$30300.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"Forestar Real Estate Group, Inc.",,1,2014,$19312.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"Jim 13, LLC",,1,2014,$6421.48,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Kellal Israel Synagogue,,1,2014,$10491.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,L&B CIP South Bay Industrial LLC,,1,2014,$427.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Legado Companies,,1,2014,$67375.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Montana Bundy LLC,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,New West Charter School,,1,2014,$11716.67,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,One Hundred Towers LLC; Entertainment Center LLC,,1,2014,$21385.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Ronald A. Simms Commercial Development and Montel Associates LP,,1,2014,$15651.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,Mr.,Naty,,Saidoff,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,Mr.,Reza,,Sarafzadeh,,1,2014,$3700.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,Daniel,W.,Schaefer,,1,2014,$8508.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Taft Owner Partners LLC,,1,2014,$16533.40,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,Adam ,,Tischer and 1100 Wilshire Garage LLC,,1,2014,$3451.45,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,"Tower Lane Properties, Inc.",,1,2014,$5496.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,,,Woodcliff Corporation,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Jeffer Mangels Butler & Mitchell LLP,,Lili,,Zanuck,,1,2014,$4965.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17381
Mayer Brown LLP,,,,Harvard-Westlake School,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17388
Mayer Brown LLP,,,,PH LA Mart LLC,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17388
Mayer Brown LLP,,,,Summit Media LLC,,1,2014,$24875.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17388
Central City Development Group,,,,"Grand Pacific 7-28, LLC",,1,2014,$12000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17396
Central City Development Group,,,,"East River Group, LLC",,1,2014,$8000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17396
Central City Development Group,,,,Elem Tree Investment,,1,2014,$5000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17396
"Cox, Castle & Nicholson LLP",,,,iStar Financial Inc.,,1,2014,$48514.73,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17397
Alston & Bird LLP,,,,Autry National Center,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17406
Alston & Bird LLP,,,,"CASDEN WEST LA, LLC",,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17406
Alston & Bird LLP,,,,Westfield Corporation,,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17406
Donald R. Spivack,,,,Liberty Hill Foundation ,,1,2014,$3489.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17412
Colibri Strategies,,,,Liberty Hill Foundation ,,1,2014,$4275.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17413
Courtney Chesla Torres,,,,"ADP, Inc.",,1,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Courtney Chesla Torres,,,,Associated of Los Angeles,,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Courtney Chesla Torres,,,,CJW Engineering Inc.,,1,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Courtney Chesla Torres,,,,Universal Office Park,,1,2014,$2250.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Courtney Chesla Torres,,,,Jimmy Blackman & Associates on behalf of Airsoft Safety Foundation,,1,2014,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Courtney Chesla Torres,,,,Lamar Media Corp.,,1,2014,$7000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17415
Wayne Avrashow - Law Offices,,,,Crossroads Trust,,1,2014,$8013.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17416
Wayne Avrashow - Law Offices,,,,Forestar Real Estate Group,,1,2014,$42728.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17416
Stacy Miller Public Affairs,,,,Los Angeles Outdoor Advertising Coalition,,1,2014,$66624.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17427
McDermott Consulting Inc.,,,,"Marathon Communications, Inc. on behalf of Bob Hope Airport ",,1,2014,$13000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17428
"High Point Strategies, LLC",,,,City of El Segundo,,1,2014,$18750.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17430
"High Point Strategies, LLC",,,,"Kinkisharyo International, LLC",,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17430
"High Point Strategies, LLC",,,,"MP Aero, LLC",,1,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17430
Steptoe & Johnson LLP,,,,Lamar Advertising Co.,,1,2014,$46154.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17432
Yeager Consulting Group,,,,Rockefeller Philanthropy Advisors,,1,2014,$28500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17435
Molina Consulting,,,,Airtel Plaza Hotel,,1,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Bauer's Intelligent Transportation,,1,2014,$5600.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,JC Decaux,,1,2014,$8000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Hudson Group A Dufry Company,,1,2014,$18000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Parking Concepts Inc.,,1,2014,$7200.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Ross & Baruzzini,,1,2014,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Servisair,,1,2014,$4800.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
Molina Consulting,,,,Signature Aviation,,1,2014,$32000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=17439
