DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Commuter,3500
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,781739
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Charter,8476
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Commuter,115003
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1810439
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Commuter,3423
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,753019
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Charter,780
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,113831
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1630255
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Charter,447
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Commuter,3500
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,630181
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Charter,719
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Commuter,113639
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1624471
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Charter,54
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Commuter,3423
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,644684
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Charter,2120
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,129405
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1990447
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Charter,540
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Commuter,3679
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,752872
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Charter,1682
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Commuter,125692
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2029081
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Charter,597
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Commuter,3920
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,745059
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Charter,1131
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,118787
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2006194
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Charter,310
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Commuter,3422
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,784550
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Charter,1178
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Commuter,118222
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1984929
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Charter,103
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Commuter,3755
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,737556
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Charter,480
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,126615
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2092487
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Charter,6
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Commuter,3151
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,808072
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Charter,423
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Commuter,119242
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2087363
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Commuter,3786
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,839384
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Charter,540
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,118432
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2270047
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Charter,12
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Commuter,2737
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,853553
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Charter,491
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Commuter,117059
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2259281
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Commuter,3450
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,898445
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Charter,209
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,122400
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2392278
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Charter,125
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Commuter,2737
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,959037
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Charter,483
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Commuter,119811
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2361325
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Commuter,3450
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,910222
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Charter,206
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,104273
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,2276993
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Charter,16
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Commuter,2737
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,947099
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Charter,379
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Commuter,103444
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,2350518
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Commuter,3450
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,928525
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Charter,614
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Commuter,84540
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,1933296
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Charter,362
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Commuter,2935
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Scheduled Carriers,772216
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Charter,711
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Commuter,82209
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Scheduled Carriers,1934453
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Charter,10
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Commuter,2918
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Scheduled Carriers,759196
